Source	Target	Weight_Source_Target	Comment
bacterial_infection	sinus_infection	24	TBD
bacterial_infection	chronic_prostatitis	35	TBD
bacterial_infection	encephalitis	11	TBD
bacterial_infection	blepharitis	6	TBD
bacterial_infection	inflammation_of_the_prostate_gland	38	TBD
bacterial_infection	inflammation_of_the_breast	3	TBD
bacterial_infection	inflammation_of_the_udder	2	TBD
bacterial_infection	bacterial_conjunctivitis	2	TBD
bacterial_infection	clinical_sign	3	TBD
bacterial_infection	angular_cheilitis	4	TBD
bacterial_infection	stillbirth	1	TBD
bacterium	disease	283	TBD
bacterium	infection	205	TBD
bacterium	ulcer	134	TBD
bacterium	illness	92	TBD
bacterium	peptic_ulcer	81	TBD
bacterium	inflammation	28	TBD
bacterium	meningitis	190	TBD
bacterium	food_poisoning	61	TBD
bacterium	tuberculosis	198	TBD
bacterium	gastric_ulcer	15	TBD
bacterium	syphilis	83	TBD
bacterium	stomach_ulcer	34	TBD
bacterium	death	76	TBD
bacterium	pneumonia	153	TBD
bacterium	diarrhea	57	TBD
bacterium	cholera	51	TBD
bacterium	influenza	9	TBD
bacterium	lyme_disease	180	TBD
bacterium	gonorrhea	42	TBD
bacterium	tb	113	TBD
bacterium	johne_'s_disease	13	TBD
bacterium	gastritis	14	TBD
bacterium	cancer	18	TBD
bacterium	tonsillitis	6	TBD
bacterium	skin_infection	12	TBD
bacterium	anthrax	111	TBD
bacterium	acne	29	TBD
bacterium	urinary_tract_infection	46	TBD
bacterium	severe_diarrhea	27	TBD
bacterium	tetanus	51	TBD
bacterium	sinusitis	15	TBD
bacterium	gastroenteritis	7	TBD
bacterium	colitis	8	TBD
bacterium	rheumatic_fever	17	TBD
bacterium	diphtheria	15	TBD
bacterium	typhoid_fever	11	TBD
bacterium	outbreak	10	TBD
bacterium	botulism	68	TBD
bacterium	life-threatening_illness	55	TBD
bacterium	stomach_cancer	17	TBD
bacterium	listeriosis	12	TBD
bacterium	bacterial_meningitis	20	TBD
bacterium	serious_illness	10	TBD
bacterium	serious_infection	12	TBD
bacterium	fever	26	TBD
bacterium	soft_tissue_infection	4	TBD
bacterium	illness_in_human	5	TBD
bacterium	whooping_cough	27	TBD
bacterium	serious_disease	9	TBD
bacterium	otitis_medium	8	TBD
bacterium	sexually_transmitted_disease	63	TBD
bacterium	infectious_disease	23	TBD
bacterium	intestinal_infection	12	TBD
bacterium	ear_infection	6	TBD
bacterium	peptic_ulcer_disease	14	TBD
bacterium	condition	20	TBD
bacterium	sickness	7	TBD
bacterium	duodenal_ulcer	8	TBD
bacterium	black_death	7	TBD
bacterium	q_fever	14	TBD
bacterium	leprosy	19	TBD
bacterium	foodborne_illness	37	TBD
bacterium	sepsis	7	TBD
bacterium	wound_infection	5	TBD
bacterium	strep_throat	29	TBD
bacterium	bloody_diarrhea	12	TBD
bacterium	tb_disease	4	TBD
bacterium	flu-like_symptom	7	TBD
bacterium	trachoma	6	TBD
bacterium	abscess	11	TBD
bacterium	typhoid	6	TBD
bacterium	tularemia	33	TBD
bacterium	abdominal_cramp	11	TBD
bacterium	inflammation_of_the_colon	18	TBD
bacterium	fatal_infection	27	TBD
bacterium	lesion	6	TBD
bacterium	gum_disease	14	TBD
bacterium	leptospirosis	8	TBD
bacterium	symptom	24	TBD
bacterium	cellulitis	16	TBD
bacterium	severe_illness	7	TBD
bacterium	sexually_transmitted_infection	11	TBD
bacterium	tooth_decay	19	TBD
bacterium	chlamydia	22	TBD
bacterium	black_plague	3	TBD
bacterium	chronic_gastritis	12	TBD
bacterium	disease_in_human	7	TBD
bacterium	bacterial_conjunctivitis	2	TBD
bacterium	mastitis	6	TBD
bacterium	plant_disease	5	TBD
bacterium	infection_in_human	3	TBD
mother_'s_death	stress	4	TBD
passing	general_sorrow	2	TBD
untimely_death	universal_sorrow	4	TBD
high_fever	seizure	83	TBD
high_fever	brain_damage	26	TBD
high_fever	convulsion	13	TBD
high_fever	death	27	TBD
high_fever	hair_loss	31	TBD
high_fever	febrile_seizure	33	TBD
death_of_a_loved_one	grief	22	TBD
death_of_a_loved_one	pain	12	TBD
grief	sadness	12	TBD
grief	behavioral_change	13	TBD
grief	pallor	1	TBD
emotional_pain	physical_pain	28	TBD
interruption	damage	54	TBD
interruption	loss	17	TBD
perforation	peritonitis	13	TBD
peritonitis	death	96	TBD
adverse_event	death	92	TBD
adverse_event	discontinuation	158	TBD
adverse_event	discontinuation_of_treatment	69	TBD
adverse_event	withdrawal	128	TBD
adverse_event	hospitalization	25	TBD
adverse_event	serious_adverse_event	562	TBD
adverse_event	treatment_discontinuation	19	TBD
adverse_event	dose_reduction	3	TBD
adverse_event	death_in_the_united_state	3	TBD
adverse_event	surgery	15	TBD
abscess	pain	18	TBD
abscess	death	20	TBD
abscess	problem	11	TBD
prejudice	depression	23	TBD
prejudice	silence	106	TBD
discrimination	poverty	26	TBD
discrimination	violence	35	TBD
discrimination	problem	29	TBD
discrimination	pain	17	TBD
discrimination	isolation	13	TBD
discrimination	stress	21	TBD
discrimination	loss_of_employment	5	TBD
discrimination	harm	28	TBD
discrimination	silence	103	TBD
discrimination	economic_loss	4	TBD
stigma	loss_of_employment	4	TBD
racism	violence	19	TBD
racism	problem	66	TBD
racism	poverty	18	TBD
racism	pain	26	TBD
racism	stress	19	TBD
racism	suffering	15	TBD
racism	hatred	14	TBD
racism	damage	20	TBD
racism	harm	13	TBD
racism	genocide	21	TBD
racism	disaster	19	TBD
racism	crime	11	TBD
racism	psychological_damage	4	TBD
genocide	death	12	TBD
genocide	violence	13	TBD
incident	death	247	TBD
incident	injury	410	TBD
incident	damage	213	TBD
incident	property_damage	53	TBD
incident	loss	53	TBD
incident	fatality	69	TBD
incident	loss_of_life	66	TBD
incident	criminal_charge	20	TBD
incident	suspension	30	TBD
incident	arrest	56	TBD
incident	trauma	55	TBD
incident	charge	42	TBD
incident	lawsuit	56	TBD
incident	claim	31	TBD
incident	serious_injury	64	TBD
incident	dismissal	13	TBD
incident	protest	27	TBD
incident	conviction	29	TBD
incident	problem	43	TBD
incident	personal_injury	26	TBD
incident	harm	46	TBD
incident	public_outcry	11	TBD
incident	uproar	11	TBD
incident	violence	22	TBD
incident	illness	48	TBD
incident	pain	27	TBD
incident	emotional_distress	12	TBD
incident	riot	12	TBD
incident	distress	28	TBD
incident	concern	18	TBD
incident	disciplinary_action	30	TBD
incident	expulsion	9	TBD
incident	casualty	20	TBD
incident	outcry	5	TBD
incident	scandal	14	TBD
incident	resignation	9	TBD
incident	shock	12	TBD
incident	delay	15	TBD
incident	prosecution	19	TBD
incident	congestion	33	TBD
incident	disruption	24	TBD
incident	anxiety	12	TBD
incident	confusion	283	TBD
incident	fine	8	TBD
incident	controversy	11	TBD
incident	recall	5	TBD
incident	embarrassment	11	TBD
incident	cost	11	TBD
incident	outrage	5	TBD
incident	complaint	11	TBD
incident	litigation	17	TBD
incident	physical_harm	6	TBD
incident	bad_publicity	7	TBD
incident	extensive_damage	3	TBD
incident	consternation	8	TBD
incident	loss_of_human_life	6	TBD
incident	panic	282	TBD
incident	national_outcry	3	TBD
incident	suspicion	13	TBD
incident	irreversible_damage	4	TBD
incident	alarm	4	TBD
incident	turmoil	4	TBD
incident	death_of_a_person	4	TBD
incident	inconvenience	7	TBD
incident	great_concern	5	TBD
incident	disbarment	3	TBD
incident	property_loss	2	TBD
incident	bad_feeling	2	TBD
incident	economic_loss	2	TBD
infestation	damage	16	TBD
infestation	disease	6	TBD
infestation	problem	4	TBD
infestation	major_damage	2	TBD
infestation	economic_loss	2	TBD
dispute	violence	26	TBD
dispute	war	66	TBD
dispute	litigation	53	TBD
dispute	delay	21	TBD
dispute	lawsuit	19	TBD
dispute	damage	29	TBD
dispute	loss	44	TBD
dispute	change	13	TBD
dispute	bloodshed	2	TBD
dispute	court_action	5	TBD
lawsuit	damage	28	TBD
lawsuit	fine	6	TBD
lawsuit	public_outcry	2	TBD
lawsuit	financial_loss	24	TBD
strike	violence	17	TBD
strike	damage	35	TBD
strike	loss	34	TBD
strike	death	17	TBD
strike	delay	134	TBD
strike	civilian_casualty	11	TBD
strike	economic_loss	2	TBD
strike	disruption	22	TBD
strike	civilian_death	5	TBD
strike	heavy_loss	2	TBD
strike	failure_or_delay	54	TBD
strike	inconvenience	5	TBD
strike	extensive_damage	2	TBD
strike	financial_loss	3	TBD
fight	death	41	TBD
fight	injury	28	TBD
fight	serious_injury	24	TBD
fight	damage	39	TBD
fight	bloodshed	2	TBD
armed_conflict	death	33	TBD
armed_conflict	injury	18	TBD
armed_conflict	humanitarian_crisis	9	TBD
armed_conflict	violence	8	TBD
shooting	death	37	TBD
shooting	injury	20	TBD
civil_war	destruction	67	TBD
civil_war	death	51	TBD
civil_war	famine	21	TBD
civil_war	chaos	11	TBD
civil_war	turmoil	13	TBD
civil_war	devastation	32	TBD
civil_war	damage	14	TBD
civil_war	humanitarian_crisis	4	TBD
civil_war	bloodshed	3	TBD
civil_war	division	11	TBD
cost_overrun	project_delay	3	TBD
conviction	imprisonment	99	TBD
conviction	penalty	35	TBD
conviction	fine	113	TBD
conviction	death	34	TBD
conviction	serious_consequence	14	TBD
conviction	incarceration	12	TBD
conviction	loss_of_employment	8	TBD
conviction	repentance	23	TBD
conviction	disqualification	6	TBD
conviction	negative_consequence	3	TBD
conviction	severe_consequence	16	TBD
hormonal_fluctuation	symptom	18	TBD
hormonal_fluctuation	acne	12	TBD
hormonal_fluctuation	yeast	27	TBD
yeast	fermentation	34	TBD
yeast	infection	148	TBD
yeast	symptom	17	TBD
yeast	diaper_rash	28	TBD
yeast	problem	34	TBD
yeast	vaginitis	43	TBD
yeast	rash	36	TBD
yeast	thrush	33	TBD
yeast	disease	35	TBD
yeast	yeast_infection	14	TBD
yeast	vaginal_infection	16	TBD
yeast	candida	15	TBD
yeast	pneumonia	86	TBD
vaginal_dryness	painful_intercourse	38	TBD
vaginal_dryness	pain	15	TBD
vaginal_dryness	discomfort	19	TBD
vaginal_dryness	dyspareunia	8	TBD
sleep_apnea	death	36	TBD
sleep_apnea	high_blood_pressure	107	TBD
sleep_apnea	daytime_sleepiness	36	TBD
sleep_apnea	fatigue	20	TBD
sleep_apnea	stroke	77	TBD
sleep_apnea	excessive_daytime_sleepiness	30	TBD
sleep_apnea	hypertension	39	TBD
sleep_apnea	heart_disease	51	TBD
sleep_apnea	complication	38	TBD
sleep_apnea	symptom	27	TBD
sleep_apnea	weight_gain	12	TBD
sleep_apnea	health_problem	22	TBD
sleep_apnea	sleepiness	41	TBD
sleep_apnea	heart_attack	29	TBD
sleep_apnea	insomnia	14	TBD
sleep_apnea	headache	22	TBD
sleep_apnea	memory_problem	8	TBD
sleep_apnea	cardiovascular_disease	12	TBD
sleep_apnea	daytime_fatigue	3	TBD
sleep_apnea	hyperactivity	9	TBD
sleep_apnea	cardiac_arrhythmia	12	TBD
sleep_apnea	secondary_insomnia	7	TBD
sleep_apnea	serious_health_problem	11	TBD
sleep_apnea	higher_incidence	3	TBD
exploitation	poverty	9	TBD
exploitation	devastation	13	TBD
exploitation	denial_of_service	5	TBD
shoulder_pain	pain	25	TBD
exclusion	violence	13	TBD
exclusion	problem	10	TBD
exclusion	conflict	6	TBD
exclusion	crime	7	TBD
pile	pain	17	TBD
neck	pain	38	TBD
neck	lot_of_pain	2	TBD
neck	permanent_paralysis	2	TBD
pid	infertility	221	TBD
pid	ectopic_pregnancy	87	TBD
pid	chronic_pelvic_pain	91	TBD
pid	sterility	10	TBD
pid	scarring	19	TBD
pid	serious_problem	19	TBD
pid	serious_complication	15	TBD
pid	death	40	TBD
pid	infertility_in_woman	7	TBD
pid	tubal_damage	35	TBD
adhesion	pain	224	TBD
adhesion	infertility	67	TBD
adhesion	bowel_obstruction	26	TBD
adhesion	intestinal_obstruction	15	TBD
adhesion	chronic_pelvic_pain	13	TBD
adhesion	problem	21	TBD
adhesion	pelvic_pain	4	TBD
adhesion	inflammation	27	TBD
adhesion	loss_of_flexibility	34	TBD
adhesion	fertility_problem	4	TBD
adhesion	female_infertility	4	TBD
tubal_damage	infertility	39	TBD
tubal_damage	ectopic_pregnancy	37	TBD
medical_bill	bankruptcy	630	TBD
medical_bill	personal_bankruptcy	29	TBD
medical_bill	financial_burden	4	TBD
medical_bill	credit_problem	2	TBD
bankruptcy	bad_credit	16	TBD
bankruptcy	problem	90	TBD
bankruptcy	stigma	31	TBD
debt	stress	219	TBD
debt	bankruptcy	16	TBD
debt	depression	14	TBD
debt	suicide	13	TBD
debt	anxiety	11	TBD
debt	problem	41	TBD
debt	worry	18	TBD
financial_problem	stress	25	TBD
financial_problem	divorce	27	TBD
financial_problem	bankruptcy	15	TBD
financial_problem	delay	11	TBD
financial_difficulty	bankruptcy	12	TBD
world_war	destruction	18	TBD
world_war	delay	16	TBD
world_war	devastation	18	TBD
world_war	world_war_ii	19	TBD
world_war	depression	12	TBD
muscle_spasm	pain	275	TBD
muscle_spasm	back_pain	33	TBD
muscle_spasm	problem	15	TBD
muscle_spasm	discomfort	12	TBD
muscle_spasm	low_back_pain	20	TBD
muscle_spasm	severe_back_pain	5	TBD
muscle_spasm	involuntary_movement	7	TBD
situation	problem	135	TBD
situation	confusion	57	TBD
situation	stress	120	TBD
situation	anxiety	69	TBD
situation	frustration	47	TBD
situation	death	40	TBD
situation	anger	41	TBD
situation	pain	43	TBD
situation	tension	21	TBD
situation	conflict	46	TBD
situation	depression	32	TBD
situation	injury	83	TBD
situation	distress	27	TBD
situation	fear	23	TBD
situation	war	13	TBD
situation	damage	56	TBD
situation	delay	12	TBD
situation	violence	28	TBD
situation	worry	17	TBD
situation	civil_war	20	TBD
situation	relapse	12	TBD
situation	feeling	27	TBD
situation	loss	15	TBD
situation	trouble	16	TBD
situation	panic_attack	16	TBD
situation	disaster	14	TBD
situation	failure	35	TBD
situation	tragedy	11	TBD
situation	accident	28	TBD
situation	emotion	19	TBD
situation	alarm	11	TBD
situation	desperation	12	TBD
situation	life_threatening_situation	6	TBD
situation	genocide	24	TBD
situation	consternation	4	TBD
situation	tantrum	4	TBD
situation	inconvenience	4	TBD
situation	fatigue	15	TBD
situation	unhappiness	13	TBD
situation	response	11	TBD
situation	negative_consequence	2	TBD
situation	file_error	11	TBD
situation	system_file_error	21	TBD
situation	indigestion	15	TBD
situation	holocaust	6	TBD
situation	great_anxiety	2	TBD
situation	outcry	2	TBD
situation	loss_of_confidence	2	TBD
world_war_ii	death	14	TBD
world_war_ii	destruction	27	TBD
world_war_ii	devastation	65	TBD
world_war_ii	chaos	17	TBD
world_war_ii	damage	17	TBD
world_war_ii	hardship	12	TBD
world_war_ii	hard_time	2	TBD
argument	shooting	15	TBD
argument	violence	12	TBD
argument	fight	16	TBD
crack	leak	16	TBD
crack	problem	14	TBD
crack	damage	16	TBD
crack	lameness	4	TBD
chemical	cancer	1144	TBD
chemical	problem	149	TBD
chemical	health_problem	136	TBD
chemical	inflammation	60	TBD
chemical	disease	190	TBD
chemical	illness	61	TBD
chemical	birth_defect	166	TBD
chemical	asthma	53	TBD
chemical	hair_loss	55	TBD
chemical	damage	203	TBD
chemical	allergy	82	TBD
chemical	symptom	40	TBD
chemical	side_effect	26	TBD
chemical	adverse_effect	26	TBD
chemical	effect	223	TBD
chemical	irritation	99	TBD
chemical	pain	423	TBD
chemical	breast_cancer	51	TBD
chemical	health_effect	30	TBD
chemical	injury	65	TBD
chemical	skin_irritation	311	TBD
chemical	rash	61	TBD
chemical	death	113	TBD
chemical	allergic_reaction	141	TBD
chemical	liver_damage	52	TBD
chemical	headache	71	TBD
chemical	adverse_health_effect	24	TBD
chemical	harm	124	TBD
chemical	reproductive_problem	33	TBD
chemical	fatigue	16	TBD
chemical	infertility	25	TBD
chemical	environmental_damage	14	TBD
chemical	bladder_cancer	21	TBD
chemical	nausea	50	TBD
chemical	environmental_problem	22	TBD
chemical	health_issue	14	TBD
chemical	brain_damage	11	TBD
chemical	breakout	9	TBD
chemical	nerve_damage	22	TBD
chemical	reaction	41	TBD
chemical	depression	28	TBD
chemical	poisoning	24	TBD
chemical	cancer_in_animal	273	TBD
chemical	cancer_in_laboratory_animal	77	TBD
chemical	kidney_damage	22	TBD
chemical	ill_effect	4	TBD
chemical	reproductive_toxicity	88	TBD
chemical	sickness	18	TBD
chemical	serious_health_problem	182	TBD
chemical	reproductive_harm	31	TBD
chemical	pink_eye	5	TBD
chemical	seizure	15	TBD
chemical	vomiting	377	TBD
chemical	potential_problem	12	TBD
chemical	skin_rash	21	TBD
chemical	serious_damage	10	TBD
chemical	sterility	8	TBD
chemical	cancer_in_human	34	TBD
chemical	liver	19	TBD
chemical	dermatitis	11	TBD
chemical	dizziness	18	TBD
chemical	hive	9	TBD
chemical	neurological_problem	22	TBD
chemical	miscarriage	11	TBD
chemical	disorder	35	TBD
chemical	discolouration	3	TBD
chemical	long-term_health_problem	2	TBD
chemical	redness	28	TBD
chemical	blindness	15	TBD
chemical	nervous_system_damage	2	TBD
chemical	smell	13	TBD
chemical	damage_to_the_body	4	TBD
chemical	lung_damage	11	TBD
chemical	serious_health_complication	3	TBD
chemical	allergy_symptom	6	TBD
chemical	serious_illness	15	TBD
chemical	respiratory_problem	12	TBD
chemical	organ_damage	4	TBD
chemical	skin_reaction	24	TBD
chemical	health_risk	42	TBD
chemical	medical_problem	11	TBD
chemical	flare-up	4	TBD
chemical	long-term_damage	6	TBD
chemical	lung_cancer	18	TBD
chemical	skin_disease	11	TBD
chemical	anxiety	14	TBD
chemical	premature_aging	6	TBD
chemical	increase_in_feeling_of_happiness	27	TBD
chemical	premature_hair_loss	5	TBD
chemical	harm_to_human	3	TBD
chemical	reproductive_failure	5	TBD
chemical	dis-ease	6	TBD
chemical	harmful_side_effect	16	TBD
chemical	high_blood_pressure	14	TBD
chemical	physical_reaction	2	TBD
chemical	numerous_health_problem	3	TBD
chemical	extreme_pain	2	TBD
back_problem	pain	32	TBD
back_problem	discomfort	18	TBD
subluxation	pain	24	TBD
joint_pain	lameness	13	TBD
joint_pain	discomfort	11	TBD
nervousness	premature_ejaculation	18	TBD
nervousness	problem	14	TBD
nervousness	stuttering	6	TBD
nervousness	impotence	11	TBD
migraine_headache	nausea	14	TBD
migraine_headache	symptom	17	TBD
migraine_headache	pain	82	TBD
migraine_headache	debilitating_pain	3	TBD
battle	death	43	TBD
battle	loss_of_life	23	TBD
battle	heavy_loss	2	TBD
battle	demise	2	TBD
battle	devastation	12	TBD
ill_health	resignation	11	TBD
ill_health	early_retirement	6	TBD
restriction	problem	26	TBD
restriction	weight_loss	27	TBD
restriction	inconvenience	5	TBD
restriction	binging	4	TBD
digestive_problem	symptom	18	TBD
ailment	death	49	TBD
ailment	symptom	36	TBD
ailment	pain	43	TBD
ailment	chronic_pain	13	TBD
ailment	problem	29	TBD
ailment	discomfort	16	TBD
ailment	extreme_pain	2	TBD
ailment	fatigue	18	TBD
ailment	memory_loss	6	TBD
ailment	anemia	11	TBD
indigestion	heartburn	13	TBD
indigestion	discomfort	16	TBD
indigestion	symptom	52	TBD
indigestion	headache	18	TBD
indigestion	dream	9	TBD
indigestion	stomach_ache	2	TBD
eye_problem	blindness	60	TBD
eye_problem	permanent_vision_loss	13	TBD
eye_problem	similar_symptom	9	TBD
eye_problem	blurry_vision	4	TBD
soreness	discomfort	13	TBD
fm	symptom	32	TBD
fm	pain	61	TBD
fm	fatigue	10	TBD
irritable_bowel_syndrome	constipation	133	TBD
irritable_bowel_syndrome	diarrhea	34	TBD
irritable_bowel_syndrome	symptom	69	TBD
irritable_bowel_syndrome	abdominal_pain	50	TBD
irritable_bowel_syndrome	pain	36	TBD
irritable_bowel_syndrome	pelvic_pain	5	TBD
irritable_bowel_syndrome	cramping	22	TBD
irritable_bowel_syndrome	abdominal_bloating	5	TBD
sleep_disorder	fatigue	16	TBD
sleep_disorder	depression	49	TBD
sleep_disorder	problem	21	TBD
sleep_disorder	insomnia	23	TBD
sleep_disorder	serious_health_problem	14	TBD
sleep_disorder	symptom	18	TBD
sleep_disorder	daytime_sleepiness	19	TBD
sleep_disorder	excessive_daytime_sleepiness	24	TBD
sleep_disorder	mood_change	14	TBD
sleep_disorder	hypersomnia	6	TBD
sleep_disorder	daytime_fatigue	4	TBD
chronic_diarrhea	death	11	TBD
hypokalemia	cardiac_arrhythmia	31	TBD
magnesium_deficiency	osteoporosis	21	TBD
magnesium_deficiency	migraine	30	TBD
magnesium_deficiency	insulin_resistance	10	TBD
magnesium_deficiency	depression	13	TBD
magnesium_deficiency	anxiety	13	TBD
magnesium_deficiency	insomnia	22	TBD
magnesium_deficiency	muscle_cramp	20	TBD
magnesium_deficiency	muscle_spasm	29	TBD
magnesium_deficiency	asthma	16	TBD
magnesium_deficiency	high_blood_pressure	11	TBD
magnesium_deficiency	fatigue	15	TBD
magnesium_deficiency	cramp	10	TBD
magnesium_deficiency	irritability	10	TBD
magnesium_deficiency	rapid_heart_rate	4	TBD
magnesium_deficiency	hypertension	10	TBD
magnesium_deficiency	heart_palpitation	5	TBD
magnesium_deficiency	condition	14	TBD
magnesium_deficiency	muscle_tension	10	TBD
magnesium_deficiency	twitch	5	TBD
magnesium_deficiency	weakness	13	TBD
magnesium_deficiency	metabolic_change	14	TBD
hemorrhoid	symptom	98	TBD
hemorrhoid	rectal_bleeding	20	TBD
hemorrhoid	pain	243	TBD
hemorrhoid	discomfort	76	TBD
hemorrhoid	itching	16	TBD
hemorrhoid	problem	31	TBD
hemorrhoid	extreme_pain	10	TBD
hemorrhoid	fecal_incontinence	3	TBD
hemorrhoid	embarrassment	19	TBD
hemorrhoid	excruciating_pain	3	TBD
hemorrhoid	painful_symptom	15	TBD
hemorrhoid	constipation	584	TBD
dry_mouth	bad_breath	173	TBD
dry_mouth	problem	13	TBD
dry_mouth	halitosis	34	TBD
halitosis	embarrassment	22	TBD
cavity	tooth_loss	23	TBD
cavity	toothache	30	TBD
cavity	bad_breath	11	TBD
decay	tooth_loss	41	TBD
decay	cavity	12	TBD
decay	loss_of_teeth	4	TBD
dental_caries	tooth_loss	13	TBD
swallowing_problem	malnutrition	9	TBD
canker_sore	pain	22	TBD
canker_sore	bleeding_gum	15	TBD
dental_disease	pain	16	TBD
